PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Enabled security services;Check if security services are enabled;Deploy account from predefined IaC template;;;SecurityServices;Automated;PASS;IAM Access Analyzer foretale-account-analyzer-us-east-1 is enabled.;arn:aws:access-analyzer:us-east-1:442426872653:analyzer/foretale-account-analyzer-us-east-1;accessanalyzer_enabled;False;foretale-account-analyzer-us-east-1;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Create analyzers in each active regions;Establish analyzers within every active region.;IAM Access Analyzer;;;IAM Access Analyzer;Automated;PASS;IAM Access Analyzer foretale-account-analyzer-us-east-1 is enabled.;arn:aws:access-analyzer:us-east-1:442426872653:analyzer/foretale-account-analyzer-us-east-1;accessanalyzer_enabled;False;foretale-account-analyzer-us-east-1;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Verify that events are present in SecurityHub aggregated view;Confirm the presence of events within the aggregated view of SecurityHub.;IAM Access Analyzer;;;SecurityHub;Automated;PASS;IAM Access Analyzer foretale-account-analyzer-us-east-1 is enabled.;arn:aws:access-analyzer:us-east-1:442426872653:analyzer/foretale-account-analyzer-us-east-1;accessanalyzer_enabled;False;foretale-account-analyzer-us-east-1;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Enabled security services;Check if security services are enabled;Deploy account from predefined IaC template;;;SecurityServices;Automated;FAIL;IAM Access Analyzer in account 442426872653 is not enabled.;arn:aws:accessanalyzer:us-east-2:442426872653:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Create analyzers in each active regions;Establish analyzers within every active region.;IAM Access Analyzer;;;IAM Access Analyzer;Automated;FAIL;IAM Access Analyzer in account 442426872653 is not enabled.;arn:aws:accessanalyzer:us-east-2:442426872653:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Verify that events are present in SecurityHub aggregated view;Confirm the presence of events within the aggregated view of SecurityHub.;IAM Access Analyzer;;;SecurityHub;Automated;FAIL;IAM Access Analyzer in account 442426872653 is not enabled.;arn:aws:accessanalyzer:us-east-2:442426872653:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Create analyzers in each active regions;Establish analyzers within every active region.;IAM Access Analyzer;;;IAM Access Analyzer;Automated;FAIL;IAM Access Analyzer foretale-account-analyzer-us-east-1 has 1 active findings.;arn:aws:access-analyzer:us-east-1:442426872653:analyzer/foretale-account-analyzer-us-east-1;accessanalyzer_enabled_without_findings;False;foretale-account-analyzer-us-east-1;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Verify that events are present in SecurityHub aggregated view;Confirm the presence of events within the aggregated view of SecurityHub.;IAM Access Analyzer;;;SecurityHub;Automated;FAIL;IAM Access Analyzer foretale-account-analyzer-us-east-1 has 1 active findings.;arn:aws:access-analyzer:us-east-1:442426872653:analyzer/foretale-account-analyzer-us-east-1;accessanalyzer_enabled_without_findings;False;foretale-account-analyzer-us-east-1;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Billing, emergency, security contacts;Check if billing, emergency, security contacts are configured;Deploy account from predefined IaC template;;;Billing;Automated;MANUAL;Login to the AWS Console. Choose your account name on the top right of the window -> My Account -> Contact Information.;arn:aws:iam::442426872653:root;account_maintain_current_contact_details;False;442426872653;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Billing, emergency, security contacts;Check if billing, emergency, security contacts are configured;Deploy account from predefined IaC template;;;Billing;Automated;MANUAL;Login to the AWS Console. Choose your account name on the top right of the window -> My Account -> Alternate Contacts -> Security Section.;arn:aws:iam::442426872653:root;account_security_contact_information_is_registered;False;442426872653;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;CFD + ALB + secret rotation architecture;Designing an Architecture for Computational Fluid Dynamics (CFD), Application Load Balancing (ALB), and Secret Rotation Integration;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-ecs-task-invoker ID itpkscu97c in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/itpkscu97c/stages/main;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefined set of managed rules;A pre-established collection of rules under management control.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-ecs-task-invoker ID itpkscu97c in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/itpkscu97c/stages/main;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Global allow - and block-lists;Establishing International Lists for Permissions and Restrictions;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-ecs-task-invoker ID itpkscu97c in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/itpkscu97c/stages/main;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Service-unique exclusion rules;Exclusion rules specific to the service provided.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-ecs-task-invoker ID itpkscu97c in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/itpkscu97c/stages/main;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Scoped-down rate-based rules;Rate-based rules with a narrowed scope;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Discuss;FAIL;API Gateway api-ecs-task-invoker ID itpkscu97c in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/itpkscu97c/stages/main;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;CFD + ALB + secret rotation architecture;Designing an Architecture for Computational Fluid Dynamics (CFD), Application Load Balancing (ALB), and Secret Rotation Integration;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-storage-invoker ID q7a7pxjy02 in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/q7a7pxjy02/stages/main;apigateway_restapi_waf_acl_attached;False;api-storage-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefined set of managed rules;A pre-established collection of rules under management control.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-storage-invoker ID q7a7pxjy02 in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/q7a7pxjy02/stages/main;apigateway_restapi_waf_acl_attached;False;api-storage-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Global allow - and block-lists;Establishing International Lists for Permissions and Restrictions;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-storage-invoker ID q7a7pxjy02 in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/q7a7pxjy02/stages/main;apigateway_restapi_waf_acl_attached;False;api-storage-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Service-unique exclusion rules;Exclusion rules specific to the service provided.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-storage-invoker ID q7a7pxjy02 in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/q7a7pxjy02/stages/main;apigateway_restapi_waf_acl_attached;False;api-storage-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Scoped-down rate-based rules;Rate-based rules with a narrowed scope;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Discuss;FAIL;API Gateway api-storage-invoker ID q7a7pxjy02 in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/q7a7pxjy02/stages/main;apigateway_restapi_waf_acl_attached;False;api-storage-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;CFD + ALB + secret rotation architecture;Designing an Architecture for Computational Fluid Dynamics (CFD), Application Load Balancing (ALB), and Secret Rotation Integration;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-sql-procedure-invoker ID uq56kj6m5f in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/uq56kj6m5f/stages/main;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefined set of managed rules;A pre-established collection of rules under management control.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-sql-procedure-invoker ID uq56kj6m5f in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/uq56kj6m5f/stages/main;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Global allow - and block-lists;Establishing International Lists for Permissions and Restrictions;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-sql-procedure-invoker ID uq56kj6m5f in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/uq56kj6m5f/stages/main;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Service-unique exclusion rules;Exclusion rules specific to the service provided.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-sql-procedure-invoker ID uq56kj6m5f in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/uq56kj6m5f/stages/main;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Scoped-down rate-based rules;Rate-based rules with a narrowed scope;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Discuss;FAIL;API Gateway api-sql-procedure-invoker ID uq56kj6m5f in stage main does not have WAF ACL attached.;arn:aws:apigateway:us-east-1::/restapis/uq56kj6m5f/stages/main;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;CFD + ALB + secret rotation architecture;Designing an Architecture for Computational Fluid Dynamics (CFD), Application Load Balancing (ALB), and Secret Rotation Integration;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-ecs-task-invoker ID 6pz582qld4 in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/6pz582qld4/stages/prod;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Predefined set of managed rules;A pre-established collection of rules under management control.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-ecs-task-invoker ID 6pz582qld4 in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/6pz582qld4/stages/prod;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Global allow - and block-lists;Establishing International Lists for Permissions and Restrictions;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-ecs-task-invoker ID 6pz582qld4 in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/6pz582qld4/stages/prod;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Service-unique exclusion rules;Exclusion rules specific to the service provided.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-ecs-task-invoker ID 6pz582qld4 in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/6pz582qld4/stages/prod;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Scoped-down rate-based rules;Rate-based rules with a narrowed scope;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Discuss;FAIL;API Gateway api-ecs-task-invoker ID 6pz582qld4 in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/6pz582qld4/stages/prod;apigateway_restapi_waf_acl_attached;False;api-ecs-task-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;CFD + ALB + secret rotation architecture;Designing an Architecture for Computational Fluid Dynamics (CFD), Application Load Balancing (ALB), and Secret Rotation Integration;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-sql-procedure-invoker ID c52bhyyc4c in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/c52bhyyc4c/stages/prod;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Predefined set of managed rules;A pre-established collection of rules under management control.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-sql-procedure-invoker ID c52bhyyc4c in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/c52bhyyc4c/stages/prod;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Global allow - and block-lists;Establishing International Lists for Permissions and Restrictions;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-sql-procedure-invoker ID c52bhyyc4c in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/c52bhyyc4c/stages/prod;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Service-unique exclusion rules;Exclusion rules specific to the service provided.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway api-sql-procedure-invoker ID c52bhyyc4c in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/c52bhyyc4c/stages/prod;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Scoped-down rate-based rules;Rate-based rules with a narrowed scope;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Discuss;FAIL;API Gateway api-sql-procedure-invoker ID c52bhyyc4c in stage prod does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/c52bhyyc4c/stages/prod;apigateway_restapi_waf_acl_attached;False;api-sql-procedure-invoker;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;CFD + ALB + secret rotation architecture;Designing an Architecture for Computational Fluid Dynamics (CFD), Application Load Balancing (ALB), and Secret Rotation Integration;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway foretale-dev-api-ecs ID escemsrkl3 in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/escemsrkl3/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-ecs;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Predefined set of managed rules;A pre-established collection of rules under management control.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway foretale-dev-api-ecs ID escemsrkl3 in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/escemsrkl3/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-ecs;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Global allow - and block-lists;Establishing International Lists for Permissions and Restrictions;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway foretale-dev-api-ecs ID escemsrkl3 in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/escemsrkl3/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-ecs;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Service-unique exclusion rules;Exclusion rules specific to the service provided.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway foretale-dev-api-ecs ID escemsrkl3 in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/escemsrkl3/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-ecs;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Scoped-down rate-based rules;Rate-based rules with a narrowed scope;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Discuss;FAIL;API Gateway foretale-dev-api-ecs ID escemsrkl3 in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/escemsrkl3/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-ecs;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;CFD + ALB + secret rotation architecture;Designing an Architecture for Computational Fluid Dynamics (CFD), Application Load Balancing (ALB), and Secret Rotation Integration;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway foretale-dev-api-sql ID wisvlsk9we in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/wisvlsk9we/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-sql;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Predefined set of managed rules;A pre-established collection of rules under management control.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway foretale-dev-api-sql ID wisvlsk9we in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/wisvlsk9we/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-sql;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Global allow - and block-lists;Establishing International Lists for Permissions and Restrictions;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway foretale-dev-api-sql ID wisvlsk9we in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/wisvlsk9we/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-sql;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Service-unique exclusion rules;Exclusion rules specific to the service provided.;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Must;FAIL;API Gateway foretale-dev-api-sql ID wisvlsk9we in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/wisvlsk9we/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-sql;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Scoped-down rate-based rules;Rate-based rules with a narrowed scope;WAFv2;Deploy WAF setup for each public web service;;WAFv2;Discuss;FAIL;API Gateway foretale-dev-api-sql ID wisvlsk9we in stage dev does not have WAF ACL attached.;arn:aws:apigateway:us-east-2::/restapis/wisvlsk9we/stages/dev;apigateway_restapi_waf_acl_attached;False;foretale-dev-api-sql;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Send S3 access logs for critical buckets to separate S3 bucket;Send S3 access logs for critical buckets to separate S3 bucket;Logging;;;Logging;Automated;FAIL;Multiregion Trail foretale-org-trail S3 bucket access logging is not enabled for bucket cloudtrail-logs-442426872653.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_logs_s3_bucket_access_logging_enabled;False;foretale-org-trail;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Confirm that logs are present in S3 bucket and SIEM;Verify the existence of logs within both the S3 bucket and the SIEM system.;AWS Cloudtrail;;;CloudTrail;Automated;FAIL;Multiregion Trail foretale-org-trail S3 bucket access logging is not enabled for bucket cloudtrail-logs-442426872653.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_logs_s3_bucket_access_logging_enabled;False;foretale-org-trail;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Send S3 access logs for critical buckets to separate S3 bucket;Send S3 access logs for critical buckets to separate S3 bucket;Logging;;;Logging;Automated;FAIL;Multiregion Trail foretale-cloudtrail S3 bucket access logging is not enabled for bucket foretale-cloudtrail-logs-442426872653-us-east-2.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_logs_s3_bucket_access_logging_enabled;False;foretale-cloudtrail;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Confirm that logs are present in S3 bucket and SIEM;Verify the existence of logs within both the S3 bucket and the SIEM system.;AWS Cloudtrail;;;CloudTrail;Automated;FAIL;Multiregion Trail foretale-cloudtrail S3 bucket access logging is not enabled for bucket foretale-cloudtrail-logs-442426872653-us-east-2.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_logs_s3_bucket_access_logging_enabled;False;foretale-cloudtrail;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Enable as part of Organization trail;Activate as a component of the Organization trail.;AWS Cloudtrail;;;CloudTrail;Automated;PASS;Trail foretale-cloudtrail is multiregion and it is logging.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_multi_region_enabled;False;foretale-cloudtrail;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-2;2026-04-20 09:06:04.789728;Enable as part of Organization trail;Activate as a component of the Organization trail.;AWS Cloudtrail;;;CloudTrail;Automated;PASS;Trail foretale-cloudtrail is multiregion and it is logging.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_multi_region_enabled;False;foretale-cloudtrail;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
